date,close_005930.ks,high_005930.ks,low_005930.ks,open_005930.ks,volume_005930.ks
2006-05-19,9083.529296875,9168.954337284484,8983.866749730603,9140.479323814656,20910000
2006-05-22,9083.529296875,9168.954337284484,8983.866749730603,9140.479323814656,22223550
2006-05-23,8969.62890625,9012.34142485119,8699.116288442461,8756.066313244048,29837200
2006-05-24,8969.62890625,9026.578931051587,8756.066313244048,8969.62890625,27036100
2006-05-25,8756.068359375,8983.868511814026,8756.068359375,8955.393492759147,24470000
2006-05-26,8841.4921875,8998.104770531401,8784.542157306763,8912.679725241545,23180950
2006-05-29,8855.728515625,8926.91604388565,8827.253504320739,8855.728515625,14920000
2006-05-30,8727.59375,8884.206362153345,8713.356239804241,8855.731341761828,20915300
2006-05-31,8855.728515625,8926.91604388565,8827.253504320739,8855.728515625,15162550
2006-06-01,8627.927734375,8770.3027794967,8556.74021181415,8642.16523888717,29650600
2006-06-02,8741.8291015625,8798.779128282777,8627.929048121947,8699.116581522292,19403200
2006-06-05,8727.59375,8813.018811174552,8684.881219412724,8798.781300978793,15993450
2006-06-07,8542.50390625,8613.691438802083,8485.553880208334,8485.553880208334,30545950
2006-06-08,8215.041015625,8528.266149669627,8186.566003439125,8528.266149669627,41207100
2006-06-09,8186.56591796875,8300.465965523097,8158.090906080163,8229.27843580163,30558000
2006-06-12,8172.3291015625,8200.80411585366,8015.716522961128,8200.80411585366,21498400
2006-06-13,7816.39404296875,7987.24418598446,7802.156531050774,7973.006674066484,41305250
2006-06-14,7873.33984375,7987.239877655967,7702.489792891049,7745.202305605786,32644700
2006-06-15,7901.81640625,8029.953969594595,7873.341392173424,8029.953969594595,18344000
2006-06-16,8129.6171875,8215.042236755691,8044.192138244308,8200.804728546409,28129000
2006-06-19,8044.18994140625,8200.802488938054,7987.239924121958,8129.614967332688,20069800
2006-06-20,7916.05615234375,8058.431262997415,7859.106108082285,8015.718729801315,19583950
2006-06-21,7930.2900390625,8029.952570971724,7901.815029945579,7916.05253450404,13499300
2006-06-22,8058.4296875,8143.854737190813,7973.004637809187,8044.192179218198,22982200
2006-06-23,8086.904296875,8129.616819569763,7987.241743920555,8044.191774180238,14896500
2006-06-26,8286.2314453125,8328.94397853576,8115.381312419459,8115.381312419459,22351250
2006-06-27,8300.4658203125,8400.128360179031,8300.4658203125,8328.940831702937,15767750
2006-06-28,8257.755859375,8257.755859375,8129.618268453663,8186.568308863147,18377100
2006-06-29,8407.376953125,8435.87653601695,8321.878204449153,8336.127995895127,15998850
2006-06-30,8592.6259765625,8678.124742498445,8578.376182239843,8649.62515385313,29176450
2006-07-03,8621.1259765625,8706.624746577996,8606.876181559917,8649.625566567665,12593400
2006-07-04,8564.1240234375,8720.871717710066,8564.1240234375,8706.621927321652,9270000
2006-07-05,8592.6259765625,8621.125565207814,8336.129678754663,8336.129678754663,13375000
2006-07-06,8521.375,8549.8745819398,8407.376672240802,8450.1260451505,17500000
2006-07-07,8564.1240234375,8635.372975379576,8549.874233049086,8564.1240234375,14365000
2006-07-10,8635.373046875,8649.622837381394,8393.126608266295,8464.375560798268,17315000
2006-07-11,8663.8759765625,8720.87516061883,8464.378832365337,8464.378832365337,16385000
2006-07-12,8663.8759765625,8720.87516061883,8535.627812435752,8635.376384534333,23300000
2006-07-13,8549.8759765625,8678.124116210938,8478.627010091146,8549.8759765625,22835000
2006-07-14,8321.87890625,8421.627454783818,8293.379320954622,8364.628284193064,24250000
2006-07-18,8293.3779296875,8321.87751020189,8207.879188144329,8207.879188144329,14245000
2006-07-19,8264.880859375,8378.879216056033,8264.880859375,8264.880859375,11125000
2006-07-20,8521.375,8521.375,8407.376672240802,8464.375836120402,21960000
2006-07-21,8464.376953125,8507.126331676136,8407.377781723486,8421.627574573864,8896300
2006-07-24,8407.376953125,8464.376118908898,8307.628413003178,8364.627578787076,14934950
2006-07-25,8521.375,8578.374163879598,8464.375836120402,8492.8754180602,15877650
2006-07-26,8535.62109375,8606.870017737896,8492.871739357262,8521.37130895242,7650000
2006-07-27,8606.875,8621.124793046358,8464.377069536424,8535.626034768211,14995000
2006-07-28,8564.1240234375,8606.873394602746,8507.12486188384,8549.874233049086,9564450
2006-07-31,8663.8759765625,8749.374752646998,8663.8759765625,8692.375568590665,23415250
2006-08-01,8621.1259765625,8763.623926588325,8621.1259765625,8678.12515657283,13372450
2006-08-02,8663.8759765625,8749.374752646998,8578.377200478,8592.626996492085,10944800
2006-08-03,8692.376953125,8820.625137679302,8692.376953125,8806.375339395492,12565450
2006-08-04,8763.623046875,8792.12263401931,8720.873666158537,8720.873666158537,8121450
2006-08-07,8635.373046875,8820.620323458126,8606.87346586221,8820.620323458126,15051350
2006-08-08,8763.623046875,8792.12263401931,8621.125111153455,8621.125111153455,13598300
2006-08-09,8777.8720703125,8877.620616566051,8678.123524058949,8763.622277990564,15112800
2006-08-10,8720.873046875,8834.871387357025,8678.12366919424,8777.872217116013,15694950
2006-08-11,8649.623046875,8863.369909647858,8649.623046875,8792.120955390239,16574950
2006-08-14,8621.1259765625,8706.624746577996,8549.877001549587,8692.374951575413,17105950
2006-08-16,8806.3701171875,8863.369276522048,8749.370957852954,8806.3701171875,19587150
2006-08-17,9176.8701171875,9219.619512143343,8963.123142408289,8977.372940726902,38826150
2006-08-18,9347.8642578125,9476.112395495904,9219.616120129098,9262.365499356898,37509050
2006-08-21,9362.111328125,9518.859006373668,9333.611750261605,9404.860694920091,17145000
2006-08-22,9376.3662109375,9376.3662109375,9233.868244205927,9233.868244205927,19445000
2006-08-23,9205.365234375,9376.362730988778,9176.865651606038,9319.363565450853,14711500
2006-08-24,9062.8681640625,9134.117127616451,8991.61920050855,9105.61754219487,17782500
2006-08-25,9205.365234375,9276.614191297407,9105.616694683631,9148.366068837075,15981600
2006-08-28,9162.6142578125,9290.862357844091,9162.6142578125,9262.362780059293,10722200
2006-08-29,9390.611328125,9419.110907269538,9262.363221974583,9290.862801119121,15312250
2006-08-30,9333.6123046875,9419.111043356394,9248.113566018608,9404.861253578245,13979500
2006-08-31,9262.3662109375,9433.363740985578,9262.3662109375,9319.365387620193,20178950
2006-09-01,9305.1142578125,9362.11342631365,9248.115089311352,9290.864465687213,8951400
2006-09-04,9376.3662109375,9433.36539763013,9333.616820918029,9433.36539763013,8986350
2006-09-05,9376.3662109375,9404.865804283814,9290.867430898557,9347.866617591186,7216450
2006-09-06,9319.365234375,9376.364410120412,9276.61585256594,9376.364410120412,7866200
2006-09-07,9248.1142578125,9276.613839500675,9162.615512747978,9205.36488528024,10126650
2006-09-08,9219.615234375,9262.36460949575,9176.86585925425,9176.86585925425,7533050
2006-09-11,9062.8681640625,9248.115469302771,9020.11878593013,9219.615883881192,18312850
2006-09-12,9005.8662109375,9148.364094021956,8963.116846012164,9091.364940788173,17687250
2006-09-13,9148.3662109375,9191.115585754966,9077.117252908392,9119.866627725856,24360250
2006-09-14,9333.6123046875,9333.6123046875,9134.115247793417,9148.365037571566,31021950
2006-09-15,9347.8642578125,9376.363843964367,9276.615292432833,9305.1148785847,11988600
2006-09-18,9590.1142578125,9675.613047629551,9362.117484967033,9362.117484967033,26352850
2006-09-19,9575.857421875,9661.356148856026,9561.607634044829,9590.107209705171,12795650
2006-09-20,9504.609375,9533.108953335832,9390.611061656673,9447.610218328336,14816350
2006-09-21,9476.1142578125,9647.111808329417,9461.86446193609,9604.362420700189,13060450
2006-09-22,9319.365234375,9419.113791929472,9290.865646502292,9376.364410120412,11768200
2006-09-25,9305.1142578125,9376.363218438937,9233.865297186065,9262.364881436639,12493150
2006-09-26,9276.6181640625,9376.366746471775,9205.369176627304,9319.367556523617,12855500
2006-09-27,9447.61328125,9447.61328125,9333.61493094834,9333.61493094834,15073400
2006-09-28,9518.8623046875,9575.86148016467,9404.863953733158,9433.363541471743,17199900
2006-09-29,9461.861328125,9575.859657379518,9419.111954654556,9533.110283909074,10884050
2006-10-02,9476.1142578125,9533.113441318139,9390.615482554042,9390.615482554042,13336800
2006-10-04,9233.86328125,9404.860749421297,9219.613492235725,9390.610960407023,19646300
2006-10-09,9048.6171875,9362.112586122048,8906.119279035434,9290.863631889764,28756900
2006-10-10,9148.3662109375,9262.364543784073,9119.866627725856,9148.3662109375,9863750
2006-10-11,9134.1162109375,9176.865584779642,9020.11788069179,9048.617463253218,10532750
2006-10-12,9105.6181640625,9191.116926166373,9034.369195642605,9062.868783010563,17850550
2006-10-13,9176.8701171875,9233.869310461956,9148.370520550272,9191.119915506115,13492650
2006-10-16,9262.3662109375,9376.364564302885,9205.367034254808,9290.865799278847,16781050
2006-10-17,9219.615234375,9276.614401202665,9148.366275840417,9262.36460949575,9174650
2006-10-18,9148.3662109375,9176.865794149144,9062.86746130257,9134.116419331678,16155300
2006-10-19,9062.8681640625,9233.86567659198,9005.86899321934,9191.11629845961,16716600
2006-10-20,9005.8662109375,9091.364940788173,8963.116846012164,9048.615575862837,23209700
2006-10-23,8906.1201171875,8991.6188703125,8834.871156250001,8991.6188703125,21650650
2006-10-24,8934.615234375,9020.113944751794,8877.616094123803,8977.364589563396,18173600
2006-10-25,8906.1201171875,8991.6188703125,8849.120948437501,8891.870325,17740950
2006-10-26,8963.1201171875,9034.36908473271,8906.12094315133,8934.620530169415,16658100
2006-10-27,8834.87109375,8963.119222530242,8777.871925403226,8963.119222530242,22082550
2006-10-30,8678.1201171875,8820.6179844648,8649.62054373204,8792.11841100934,20122000
2006-10-31,8706.6220703125,8777.871023424714,8592.623745332958,8649.62290782273,24140400
2006-11-01,8763.623046875,8834.872014735773,8735.123459730692,8806.372427591465,13952400
2006-11-02,8749.3701171875,8820.619059509874,8706.620751794075,8749.3701171875,13024450
2006-11-03,8706.6220703125,8834.870185914484,8678.122489067615,8792.120814047157,14012550
2006-11-06,8621.1259765625,8692.374951575413,8535.627206547004,8678.12515657283,17439800
2006-11-07,8678.1201171875,8763.618837553879,8621.120970276581,8763.618837553879,17791800
2006-11-08,8763.623046875,8849.121808307927,8763.623046875,8763.623046875,13618400
2006-11-09,8991.6162109375,8991.6162109375,8806.368967289025,8834.868543234945,28261650
2006-11-10,8963.1201171875,9005.869497714626,8920.370736660374,8948.870323678459,13480750
2006-11-13,9119.8642578125,9119.8642578125,9020.115742492677,9062.865106201172,16464950
2006-11-14,9219.615234375,9262.36460949575,9176.86585925425,9233.865026081916,18685300
2006-11-15,9433.3623046875,9433.3623046875,9305.114176678153,9333.61376068023,29861150
2006-11-16,9362.111328125,9632.857317827244,9362.111328125,9632.857317827244,19037300
2006-11-17,9362.111328125,9376.361117056696,9305.11217239821,9376.361117056696,9296700
2006-11-20,9290.8623046875,9347.861459930982,9219.613360633148,9347.861459930982,14429300
2006-11-21,9262.3662109375,9347.86497596154,9233.866622596155,9305.11559344952,10533050
2006-11-22,9404.8603515625,9404.8603515625,9219.613102213541,9219.613102213541,12154500
2006-11-23,9319.365234375,9476.112967674884,9276.61585256594,9447.613379802178,12492450
2006-11-24,9290.8623046875,9347.861459930982,9205.363571822278,9319.36188230924,9120950
2006-11-27,9148.3662109375,9262.364543784073,9105.616836120034,9219.615168966608,16110750
2006-11-28,9020.1201171875,9077.119296443028,8977.370732745852,8991.620527559735,15936500
2006-11-29,8991.6162109375,9077.114938775258,8948.866847018622,8948.866847018622,16956850
2006-11-30,9119.8642578125,9176.863409423828,9048.61531829834,9062.865106201172,15937700
2006-12-01,9119.8642578125,9191.11319732666,9105.614469909668,9119.8642578125,8220950
2006-12-04,9134.1162109375,9205.365167341068,9077.117045814644,9162.615793498928,9770000
2006-12-05,9091.37109375,9276.618467133621,9091.37109375,9233.869073275862,17541350
2006-12-06,9048.6171875,9119.866141732284,8963.11844242126,9091.36656003937,13141050
2006-12-07,8920.37109375,9048.619240465256,8906.121299670527,8963.120475988419,14568100
2006-12-08,8720.873046875,8806.37180223652,8663.873876633987,8792.122009676266,25506450
2006-12-11,8606.875,8720.87334437086,8578.375413907284,8692.373758278145,22559950
2006-12-12,8549.8759765625,8692.373909505208,8535.62618326823,8635.374736328125,16336200
2006-12-13,8621.1259765625,8678.12515657283,8549.877001549587,8549.877001549587,17044900
2006-12-14,8735.1220703125,8749.371861618067,8549.87478334013,8592.62415725683,43086900
2006-12-15,8678.1201171875,8763.618837553879,8649.62054373204,8749.36905082615,22955950
2006-12-18,8692.376953125,8763.625944544057,8663.877356557376,8692.376953125,20216550
2006-12-19,8678.1201171875,8749.36905082615,8663.87033045977,8692.36990391523,14096450
2006-12-20,8792.12109375,8834.870466977309,8678.12276514384,8678.12276514384,20860850
2006-12-21,8792.12109375,8834.870466977309,8735.12192944692,8820.620675901539,16119000
2006-12-22,8706.6220703125,8749.371442179829,8663.872698445171,8720.871860934943,17192100
2006-12-26,8649.623046875,8706.622210281095,8578.37409261738,8678.122628578047,15325400
2006-12-27,8822.0390625,8822.0390625,8678.357644543974,8778.934637113192,9427500
2006-12-28,8807.6708984375,8893.87974899317,8764.566473159666,8850.775323715336,10913300
2007-01-02,8994.458984375,9008.827129717452,8850.77753095048,8908.250112320287,17607300
2007-01-03,8822.0390625,9023.193047638437,8778.934637113192,9008.824905842834,19676500
2007-01-04,8707.095703125,8793.304571472772,8663.991268951115,8778.936426748143,18258900
2007-01-05,8549.0478515625,8750.20191865809,8549.0478515625,8735.833771008403,28400400
2007-01-08,8390.9990234375,8534.680513564854,8319.158278373823,8505.944215539383,33081550
2007-01-09,8419.7314453125,8534.676584497653,8362.258875719923,8434.099587710643,20109850
2007-01-10,8304.787109375,8390.995972102077,8261.682678011462,8362.259684526385,25756300
2007-01-11,8376.62890625,8448.469634433963,8304.788178066037,8319.156323702831,29839350
2007-01-12,8707.095703125,8707.095703125,8405.364663907798,8477.205387530941,40346050
2007-01-15,8793.306640625,8836.41108494179,8721.465900097019,8793.306640625,33675300
2007-01-16,8807.6708984375,8836.407181956058,8778.934614918944,8836.407181956058,15522550
2007-01-17,8649.623046875,8764.568203644103,8577.78232389431,8764.568203644103,23396700
2007-01-18,8534.6767578125,8606.517471262101,8462.836044362899,8606.517471262101,21762950
2007-01-19,8405.3662109375,8448.470653044871,8319.157326722756,8448.470653044871,32068050
2007-01-22,8491.5732421875,8520.30953065514,8376.628088316942,8405.36437678458,21204000
2007-01-23,8534.6767578125,8620.88561395202,8448.46790167298,8491.57232974274,21732900
2007-01-24,8649.623046875,8678.359336067275,8606.518613086586,8620.886757682723,14238300
2007-01-25,8663.9931640625,8735.833903399669,8649.625016195067,8707.0976076648,11798550
2007-01-26,8448.470703125,8620.888472576531,8434.102555670706,8620.888472576531,37403750
2007-01-29,8304.787109375,8491.572978617,8290.418965587154,8477.204834829152,28106550
2007-01-30,8405.3662109375,8419.734358306623,8261.68473724626,8362.261768830129,18857050
2007-01-31,8333.5244140625,8405.365141769937,8261.683686355065,8405.365141769937,18468100
2007-02-01,8319.158203125,8390.99894753886,8276.053756476684,8276.053756476684,20379600
2007-02-02,8448.470703125,8491.575145487883,8333.525523490647,8376.629965853528,25061700
2007-02-05,8419.7314453125,8477.204014905075,8376.627018118066,8462.835872506932,24227700
2007-02-06,8434.103515625,8448.47166471465,8376.630919266396,8405.367217445699,14804600
2007-02-07,8419.7314453125,8462.835872506932,8333.522590923634,8448.467730108789,19521900
2007-02-08,8376.62890625,8477.205925707547,8333.524469339623,8448.469634433963,25787500
2007-02-09,8376.62890625,8419.733343160378,8319.156323702831,8319.156323702831,15724250
2007-02-12,8218.5791015625,8333.524263822115,8175.4746657151445,8333.524263822115,43866750
2007-02-13,8074.89697265625,8204.210269371386,8046.160684497331,8175.473981212466,38350000
2007-02-14,8146.73876953125,8232.947645399305,8146.73876953125,8146.73876953125,31505450
2007-02-15,8261.685546875,8362.262588315218,8175.476654211956,8347.894439538044,31469800
2007-02-16,8505.9404296875,8505.9404296875,8247.313862568622,8304.786433039484,41500100
2007-02-20,8620.888671875,8649.624967447917,8448.470898437501,8549.047932942709,23313850
2007-02-21,8707.095703125,8793.304571472772,8620.886834777228,8649.623124226486,27616450
2007-02-22,8649.623046875,8793.304492836378,8649.623046875,8707.095625259552,18015000
2007-02-23,8505.9404296875,8678.358141100085,8477.20414445207,8663.98999848237,25999600
2007-02-26,8376.62890625,8462.837780070755,8319.156323702831,8434.10148879717,29442950
2007-02-27,8347.8935546875,8419.734290958477,8261.684671162328,8419.734290958477,22474550
2007-02-28,8189.84228515625,8189.84228515625,8017.42455283717,8017.42455283717,45093800
2007-03-01,8146.73876953125,8146.73876953125,8146.73876953125,8146.73876953125,0
2007-03-05,8118.00732421875,8218.584406111726,8060.534705994192,8074.902860550332,27584250
2007-03-06,8204.208984375,8319.154119007224,8118.000133400831,8118.000133400831,27781400
2007-03-07,8189.84228515625,8276.051151315789,8118.001563356634,8261.683006955865,26039150
2007-03-08,8290.4228515625,8362.263604175692,8146.741346336113,8189.8457979040295,29056100
2007-03-09,8434.103515625,8462.839813804301,8333.526471997444,8376.630919266396,30233000
2007-03-12,8649.623046875,8649.623046875,8477.205311721345,8477.205311721345,31691500
2007-03-13,8620.888671875,8678.361263020834,8520.311637369792,8678.361263020834,16828000
2007-03-14,8390.9990234375,8448.471619488442,8333.526427386558,8419.735321462971,24902100
2007-03-15,8419.7314453125,8505.940299701364,8390.995160516211,8405.363302914355,21261300
2007-03-16,8462.8408203125,8520.313423506474,8347.895613924555,8419.736367917021,13671150
2007-03-19,8434.103515625,8477.207962893952,8362.262770176745,8434.103515625,11891200
2007-03-20,8319.158203125,8434.103394187176,8261.685607593912,8405.367096421633,21245000
2007-03-21,8319.158203125,8405.367096421633,8261.685607593912,8347.894500890545,12559600
2007-03-22,8362.2626953125,8462.839738039625,8362.2626953125,8405.367142195555,22119900
2007-03-23,8333.5244140625,8419.733287311423,8276.051831896551,8390.996996228449,17271600
2007-03-26,8390.9990234375,8405.367172450235,8304.790129361087,8362.262725412029,15899800
2007-03-27,8333.5244140625,8376.628850686962,8290.41997743804,8362.260705145474,18780200
2007-03-28,8218.5791015625,8333.524263822115,8189.842810997596,8333.524263822115,22607300
2007-03-29,8175.47412109375,8247.314842720232,8103.633399467267,8118.001543792563,30754300
2007-03-30,8089.2646484375,8175.473507923512,8074.896505189831,8175.473507923512,22767000
2007-04-02,8132.3720703125,8204.212812983105,8103.635773244258,8103.635773244258,20035050
2007-04-03,8247.3154296875,8304.78801107905,8132.370266904399,8146.738412252286,19676650
2007-04-04,8549.0478515625,8577.78414686187,8347.893784466913,8376.630079766283,44768400
2007-04-05,8520.3134765625,8663.994985442137,8491.577174786573,8635.25868366621,15772300
2007-04-06,8434.103515625,8592.153155611159,8390.999068356046,8563.416857431856,15445750
2007-04-09,8390.9990234375,8477.207917513913,8376.630874424764,8477.207917513913,12778300
2007-04-10,8304.787109375,8462.836691041306,8276.050821799308,8390.995972102077,22281600
2007-04-11,8606.517578125,8635.253863861644,8376.627292231846,8390.995435100167,42482950
2007-04-12,8678.3623046875,8678.3623046875,8534.68080957678,8577.785258109996,34352850
2007-04-13,8649.623046875,8764.568203644103,8549.046034702034,8678.359336067275,35876550
2007-04-16,8520.3134765625,8663.994985442137,8520.3134765625,8606.522381890283,20227200
2007-04-17,8520.3134765625,8606.522381890283,8448.472722122682,8563.41792922639,22060000
2007-04-18,8376.62890625,8491.57407134434,8347.892614976416,8477.205925707547,25200000
2007-04-19,8218.5791015625,8362.26055438702,8161.106520432692,8347.892409104566,32114150
2007-04-20,8232.947265625,8304.787992201134,8204.210974994547,8247.315410940228,16748300
2007-04-23,8189.84228515625,8390.996306195175,8189.84228515625,8304.787440035636,18575450
2007-04-24,8204.208984375,8290.417835349168,8161.104558887916,8247.313409862083,25104600
2007-04-25,8103.63525390625,8304.789320492577,8074.898958679632,8276.053025265957,29520750
2007-04-26,8333.5244140625,8347.892559603988,8189.8429586476295,8189.8429586476295,27133550
2007-04-27,8333.5244140625,8434.101432852909,8232.947395272091,8347.892559603988,30426400
2007-04-30,8247.3154296875,8376.628737818488,8175.474702948062,8333.524301774825,18851000
2007-05-02,8261.685546875,8333.526290760869,8189.84480298913,8189.84480298913,16500000
2007-05-03,8247.3154296875,8347.892447122713,8232.947284339612,8304.78801107905,14666550
2007-05-04,8276.05078125,8304.787068684896,8247.314493815104,8247.314493815104,12117750
2007-05-07,8434.103515625,8434.103515625,8304.790173818143,8333.526471997444,29269050
2007-05-08,8362.2626953125,8520.312333883698,8319.158248429447,8448.471589078608,30470000
2007-05-09,8333.5244140625,8419.733287311423,8247.315540813577,8333.5244140625,19446550
2007-05-10,8261.685546875,8419.735183423913,8261.685546875,8405.367034646739,21284800
2007-05-11,8232.947265625,8290.419846885909,8175.474684364093,8261.683556255453,18063550
2007-05-14,8247.3154296875,8304.78801107905,8189.84284829595,8261.683575035388,15178550
2007-05-15,8232.947265625,8261.683556255453,8175.474684364093,8247.315410940228,16629900
2007-05-16,8189.84228515625,8247.314862595942,8175.4741407963265,8175.4741407963265,13728550
2007-05-17,8132.3720703125,8232.949110051348,8074.899476176017,8175.476515914864,32991650
2007-05-18,7959.95361328125,8060.530644495995,7873.744729382897,8046.162497179603,44367750
2007-05-21,7931.21728515625,8017.4261686905575,7845.008401621943,7859.376548877661,27085250
2007-05-22,8118.00732421875,8146.743633331029,7988.693933213496,7988.693933213496,40901450
2007-05-23,8074.89697265625,8161.105837133007,8031.792540417871,8132.369548974088,18800050
2007-05-25,7931.21728515625,8003.058021434839,7902.4809906448145,7902.4809906448145,30527900
2007-05-28,7873.7451171875,7916.849561259694,7845.008821139371,7902.48141323563,19714700
2007-05-29,7715.6953125,7859.3767894553075,7686.9590171089385,7845.008641759777,34405050
2007-05-30,7643.8525390625,7715.693258414591,7543.2755319695725,7715.693258414591,39442700
2007-05-31,7686.95654296875,7787.5335444655375,7643.852113755841,7701.324686039719,32327800
2007-06-01,7988.689453125,8031.793892620279,7801.903548645459,7845.007988140738,48280700
2007-06-04,8218.5791015625,8304.787973257211,8089.265794020433,8132.370229867788,54176150
2007-06-05,8204.208984375,8362.258544494309,8175.472700716944,8261.681551691112,30539250
2007-06-07,8175.47412109375,8189.842265419046,8031.792677840784,8031.792677840784,24129700
2007-06-08,8218.5791015625,8276.051682692307,8060.529503455528,8074.8976487379805,33649350
2007-06-11,8304.787109375,8405.364115889923,8218.578246647925,8304.787109375,33486900
2007-06-12,8304.787109375,8376.627828314231,8218.578246647925,8218.578246647925,17372350
2007-06-13,8232.947265625,8290.419846885909,8146.738393733639,8261.683556255453,17896500
2007-06-14,8347.8935546875,8347.8935546875,8232.948376653938,8333.525407433304,31985700
2007-06-15,8247.3154296875,8319.156156426938,8204.210993643837,8304.78801107905,24082300
2007-06-18,8462.8408203125,8477.208971110993,8276.054859932088,8333.527463126062,34236550
2007-06-19,8405.3662109375,8534.679537259615,8376.629916199252,8534.679537259615,19075450
2007-06-20,8290.4228515625,8448.472507311524,8247.318399994583,8434.104356788886,28625550
2007-06-21,8462.8408203125,8505.945272707979,8419.736367917021,8419.736367917021,46066600
2007-06-22,8491.5732421875,8635.254684525698,8448.468809486041,8563.4139633566,41545600
2007-06-25,8448.470703125,8577.784030213648,8405.366260762117,8448.470703125,19727450
2007-06-26,8448.470703125,8520.311440396472,8376.629965853528,8491.575145487883,19325000
2007-06-27,8347.8935546875,8419.734290958477,8319.15726017911,8390.997996450087,17356150
2007-06-28,8311.939453125,8412.60307971994,8268.797898870025,8355.081007379975,20486950
2007-06-29,8139.3759765625,8326.322774610755,8139.375976562501,8311.942251683968,27230000
2007-07-02,8139.3759765625,8326.322774610755,8139.375976562501,8311.942251683968,28822950
2007-07-03,8211.2763671875,8268.798443314909,8168.134810091944,8225.656886219353,25979550
2007-07-04,8311.939453125,8398.222561634948,8225.656344615052,8240.036862700043,21507800
2007-07-05,8498.888671875,8527.649716449872,8369.46397128807,8441.366582725253,33418800
2007-07-06,9016.5830078125,9088.485583632375,8613.928583221192,8671.450643877093,82871050
2007-07-09,9246.67578125,9332.958914512054,9102.870559146579,9174.773170198288,63496300
2007-07-10,9045.3486328125,9304.198037249105,9045.3486328125,9189.153857499503,33803150
2007-07-11,9131.62890625,9174.770460137795,8915.921136811023,8930.301654773622,26573900
2007-07-12,9289.814453125,9376.097559500773,9117.248240373452,9131.628758102748,28582500
2007-07-13,9879.416015625,9879.416015625,9476.761505526747,9563.044614833516,68696450
2007-07-16,9347.337890625,9865.036604567307,9318.57685096154,9850.656084735578,48383750
2007-07-18,9203.533203125,9519.90465698242,9203.533203125,9462.38257446289,37695850
2007-07-19,9146.013671875,9332.960492212067,9074.111048668436,9131.633147233688,29848650
2007-07-20,9505.525390625,9505.525390625,9146.012327439485,9217.914940076587,28872250
2007-07-23,9462.384765625,9491.145813544834,9332.960049985753,9390.482145825417,20428050
2007-07-24,9404.865234375,9534.289985306767,9289.82101132454,9476.767873781537,17940900
2007-07-25,9318.5771484375,9390.479749891492,9203.532986111111,9203.532986111111,19926200
2007-07-26,9002.208984375,9376.10264826278,9002.208984375,9332.961071660344,31223850
2007-07-27,8570.791015625,8887.162496067534,8570.791015625,8872.781974229236,57318200
2007-07-30,8772.12109375,8772.12109375,8527.652145235656,8570.793724385247,30529200
2007-07-31,8829.6396484375,8858.400689637623,8757.737045437194,8844.020169037562,23017750
2007-08-01,8355.0810546875,8700.213490681477,8283.178463855422,8628.310899849397,53035500
2007-08-02,8484.5087890625,8570.791929290255,8283.181461864408,8470.128265691208,29307050
2007-08-03,8484.5087890625,8728.97768637447,8470.128265691208,8628.314022775423,30259700
2007-08-06,8398.2255859375,8426.986632464683,8225.6593067744,8240.039830037993,26664700
2007-08-07,8398.2255859375,8570.791865100598,8369.464539410317,8556.411341837007,15727400
2007-08-08,8657.0751953125,8657.0751953125,8441.3673416087,8484.50891234946,20627250
2007-08-09,8930.3056640625,8987.82776173762,8858.403041968599,8915.92513964372,42449700
2007-08-10,8671.4541015625,8743.356706053068,8599.551497071932,8714.59566425684,30724000
2007-08-13,8815.2578125,8872.779886317292,8642.691591048124,8714.59418331974,17635500
2007-08-14,8800.8779296875,8930.302605124081,8728.975332222733,8800.8779296875,16922600
2007-08-16,8340.703125,8484.508351293103,8326.322602370688,8398.225215517241,50978800
2007-08-17,8225.65625,8484.505572552447,8168.1341783216785,8441.364018793707,37513450
2007-08-20,8484.5087890625,8513.269835805086,8412.606172206039,8484.5087890625,24012750
2007-08-21,8513.2685546875,8613.932203138196,8426.985427444046,8484.507512273014,18044500
2007-08-22,8542.02734375,8657.071483059764,8513.266308922559,8570.788378577441,20210450
2007-08-23,8613.9326171875,8815.259923766173,8585.171573390548,8772.118358070744,19973500
2007-08-24,8426.98828125,8585.174068099403,8383.846703018344,8556.413015944965,18926300
2007-08-27,8297.5615234375,8628.313542569324,8268.800478295601,8498.888839430783,21689350
2007-08-28,8283.1787109375,8297.559229532879,8168.1345621744795,8254.417673746746,26209000
2007-08-29,8081.85546875,8168.138623220641,8024.333365769574,8024.333365769574,32118350
2007-08-30,8225.65625,8311.939357517484,8182.514696241259,8268.797803758742,19231700
2007-08-31,8498.888671875,8498.888671875,8196.897703838833,8196.897703838833,30225900
2007-09-03,8283.1787109375,8498.886489868164,8268.798192342123,8498.886489868164,19882000
2007-09-04,8268.798828125,8383.842985733696,8211.276749320652,8283.179347826086,14962300
2007-09-05,8182.51513671875,8412.603435818048,8182.51513671875,8340.700842349517,19629900
2007-09-06,8268.798828125,8268.798828125,8067.471552309782,8081.852072010869,17740550
2007-09-07,8268.798828125,8268.798828125,8139.374150815217,8268.798828125,15746950
2007-09-10,8096.23193359375,8110.612452125889,7995.568303868784,8096.23193359375,17560000
2007-09-11,8153.75439453125,8240.037509817295,8067.471279245206,8124.993356102569,13712100
2007-09-12,8053.09375,8196.898995535714,8038.713225446428,8168.137946428571,14680300
2007-09-13,8081.85546875,8153.758097475535,7923.669685553826,8053.094417259787,24396000
