date,close_samsung,high_005930.ks,low_005930.ks,open_005930.ks,volume_005930.ks,sp500_close,rolling_mean_7,return,volatility_7,return_cum
2000-02-16,3559.377197265625,3701.7522851562503,3402.764600585938,3687.5147763671876,73115000,1387.6700439453125,3883.7892020089284,-0.03846183271203696,0.04046613794467338,0.8183303941816138
2000-02-17,3616.32666015625,3630.564166692298,3495.30785459984,3516.664114403912,65185000,1388.260009765625,3848.1951729910716,0.015999839223101775,0.037562290097306134,0.8314235489198971
2000-02-18,3772.941162109375,4007.860140127506,3673.2785653744104,3822.7724604768573,108750000,1346.0899658203125,3805.482979910714,0.04330762032054869,0.034869225662495534,0.8674305243020831
2000-02-21,3609.20849609375,3744.4648302668884,3580.7334783730894,3701.7523036858975,26485000,,3735.312430245536,-0.04339655960181621,0.03588799865722023,0.8297870238537731
2000-02-22,3644.80224609375,3730.2272987365723,3559.3771934509277,3559.3771934509277,24180000,1352.1700439453125,3676.328543526786,0.009861926801547627,0.037344840782987145,0.837970322743893
2000-02-23,3659.039306640625,3744.4643488190054,3630.564292581165,3715.9893347595453,27720000,1360.68994140625,3651.921212332589,0.0039061270229772127,0.03284084416168895,0.8412435412660159
2000-02-24,3609.20849609375,3730.227321406558,3602.089741663585,3644.8022682445758,26075000,1353.4300537109375,3638.700509207589,-0.013618550217932679,0.030877202986169763,0.8297870238537731
2000-02-25,3644.80224609375,3666.1585092544556,3545.139684677124,3616.3272285461426,27875000,1333.3599853515625,3650.9040876116073,0.009861926801547627,0.026814327144517685,0.837970322743893
2000-02-28,3417.001708984375,3594.970547993978,3417.001708984375,3559.376780192057,30140000,1348.050048828125,3622.4290945870534,-0.06250010884774782,0.03574305942291865,0.7855970863612174
2000-02-29,3644.80224609375,3659.0397548675537,3445.477123260498,3488.189649581909,51820000,1366.4200439453125,3604.12353515625,0.0666667905112297,0.04184746949567356,0.837970322743893
2000-03-01,3644.80224609375,3644.80224609375,3644.80224609375,3644.80224609375,0,1379.18994140625,3609.2083565848216,0.0,0.0381165876437259,0.837970322743893
2000-03-02,4185.82861328125,4185.82861328125,3929.5533920599487,4185.82861328125,117750000,1381.760009765625,3686.4978376116073,0.14843778363211202,0.06751429981923847,0.9623567802014821
2000-03-03,4271.25390625,4449.222819010416,4185.828828125,4413.629036458333,140990000,1409.1700439453125,3773.9570661272323,0.020408215639241334,0.06707110878848996,0.9819967648937199
2000-03-06,4014.976806640625,4306.845687974429,3986.501793827571,4271.251921958112,39150000,1391.280029296875,3831.9239676339284,-0.06000043669480104,0.07341825324243696,0.9230765301672148
2000-03-07,4000.739501953125,4014.9770090775132,3901.0769520824065,3986.5019948287363,30070000,1355.6199951171875,3882.772147042411,-0.0035460490491382446,0.07382613233454874,0.9198032555151335
2000-03-08,4214.30224609375,4271.252276446368,3915.314586742504,3929.5520943306587,32460000,1366.699951171875,3996.6722237723216,0.05338081723050592,0.06595755622456179,0.9689031049858112
2000-03-09,4000.739501953125,4257.014630192115,4000.739501953125,4249.895876629921,55890000,1401.68994140625,4047.5204031808034,-0.05067570659854237,0.07049114391702989,0.9198032555151335
2000-03-10,3943.790283203125,4128.8779138227665,3929.5527731554607,4121.759158798935,28605000,1395.0699462890625,4090.232979910714,-0.014234673045370183,0.0712120632663898,0.9067101569068086
2000-03-13,3687.5146484375,3908.196027011945,3673.2771401423747,3901.0772728643824,32215000,1383.6199951171875,4019.0452706473216,-0.0649820645527529,0.04439744514471966,0.8477902589600537
2000-03-14,3708.870849609375,3829.889668118702,3673.2770794595726,3680.3958334895333,30060000,1359.1500244140625,3938.704833984375,0.005791489175758002,0.04264903446925651,0.8527002270681339
2000-03-15,3844.12744140625,3844.12744140625,3644.802314814815,3701.7523509837965,46105000,1392.1400146484375,3914.297781808036,0.036468401646048365,0.04284623197408731,0.8837968414325312
2000-03-16,3844.12744140625,3929.5524956597224,3815.652423321759,3901.0774775752316,28795000,1458.469970703125,3891.924630301339,0.0,0.04289273799492819,0.8837968414325312
2000-03-17,3901.077880859375,3958.0279229157163,3844.1278388030337,3943.790412401631,24080000,1464.469970703125,3847.178292410714,0.014814919723965092,0.03609894402210597,0.896890220690648
2000-03-20,4029.2158203125,4064.8095996438824,3936.6719940509056,3986.5032851148408,26365000,1456.6300048828125,3851.246337890625,0.032846803721051865,0.034328812074062964,0.9263501977290046
2000-03-21,4185.82861328125,4228.541150151466,3993.622197365274,4057.691002670599,44925000,1493.8699951171875,3885.8232421875,0.03886929863106792,0.036087205451445434,0.9623567802014821
2000-03-22,4413.626953125,4484.814484627016,4185.826852318549,4242.776877520161,86975000,1500.6400146484375,3989.5535714285716,0.05442132511612319,0.01974477450606714,1.0147295114145325
2000-03-23,4413.626953125,4684.1395728326615,4413.626953125,4612.952041330645,64950000,1527.3499755859375,4090.2330147879466,0.0,0.02083253503084274,1.0147295114145325
2000-03-24,4840.7529296875,5068.553067555147,4399.390162568934,4499.052722886029,90260000,1527.4599609375,4232.60808454241,0.09677437198449224,0.034309252553416096,1.1129293226158046
2000-03-27,4840.7529296875,5011.603033088235,4769.56538660386,4954.652998621324,67730000,1523.8599853515625,4374.983154296875,0.0,0.034309252553416096,1.1129293226158046
2000-03-28,5004.486328125,5168.2177442656475,4854.992426431366,4911.942484219417,74425000,1507.72998046875,4532.612932477678,0.033823952764321374,0.033278061604993144,1.1505729914539897
2000-03-29,5452.96484375,5467.202349869452,4968.889635688643,5004.483400987271,78090000,1508.52001953125,4736.005650111607,0.08961529440185889,0.038669629284981924,1.2536819288139665
2000-03-30,5018.7216796875,5381.778141622341,5018.7216796875,5353.303125,74645000,1487.9200439453125,4854.990373883928,-0.07963432307109308,0.061116512247838185,1.1538458170664039
2000-03-31,4769.5654296875,5032.959341476213,4733.9716578241605,4840.752973414179,63855000,1498.5799560546875,4905.838727678572,-0.049645361090339235,0.06603691417164176,1.0965627248355647
2000-04-03,5054.3154296875,5210.928020466549,4883.465330655809,4926.177855413733,56805000,1505.969970703125,4997.365652901785,0.0597014558658977,0.06790829176197469,1.1620291159565237
2000-04-04,4840.7529296875,5189.571890797334,4741.090369370404,4983.128015854779,58340000,1494.72998046875,4997.365652901785,-0.042253496634895304,0.0623319368040097,1.1129293226158044
2000-04-05,4840.7529296875,4840.7529296875,4840.7529296875,4840.7529296875,0,1487.3699951171875,4997.365652901785,0.0,0.0623319368040097,1.1129293226158044
2000-04-06,4755.3291015625,4954.6542734842815,4755.3291015625,4883.466712083645,47235000,1501.3399658203125,4961.771763392857,-0.0176468060580226,0.060925102603907606,1.0932896747033167
2000-04-07,5125.50146484375,5168.213977050781,4826.513879394531,4883.463895670573,42355000,1516.3499755859375,4914.991280691965,0.07784368975842693,0.05794549069519469,1.1783953769570132
2000-04-10,5196.68896484375,5339.064004976455,5125.501444777397,5339.064004976455,35885000,1504.4599609375,4940.415178571428,0.013888884919511124,0.048524173409285234,1.194761974737253
2000-04-11,5054.3154296875,5125.502970950704,4947.534117792694,5125.502970950704,29075000,1500.5899658203125,4981.09375,-0.027396970671022425,0.04486372050303083,1.1620291159565237
2000-04-12,4919.05859375,5004.483634451882,4883.464826790883,4954.652360709118,35250000,1467.1700439453125,4961.771344866072,-0.02676066379692943,0.04030060569132493,1.130932445462168
2000-04-13,4919.05859375,4919.05859375,4919.05859375,4919.05859375,0,1440.510009765625,4972.957868303572,0.0,0.036455326815606086,1.130932445462168
2000-04-14,4456.3408203125,4755.32854308107,4456.3408203125,4698.378500648962,62365000,1356.56005859375,4918.041852678572,-0.0940663268425821,0.0517911537929723,1.0245497844104432
2000-04-17,3929.552001953125,4093.283335367839,3801.4144366720448,3858.3644656858582,78050000,1401.43994140625,4800.073695591518,-0.11821107038272582,0.06605737884197091,0.9034366577348937
2000-04-18,4299.7275390625,4442.102623137417,4171.589963395074,4413.627606322433,73730000,1441.6099853515625,4682.105991908482,0.09420298724266396,0.07044426677241966,0.9885430896780488
2000-04-19,4271.25390625,4598.716705729166,4171.591315104166,4484.816601562499,60615000,1427.469970703125,4549.900983537947,-0.0066221946748533655,0.0690860336601665,0.9819967648937198
2000-04-20,4285.490234375,4385.152797965116,4214.3026889534885,4242.7777071220935,37335000,1434.5400390625,4440.068812779018,0.003333055921627137,0.06992046932783019,0.9852698150259674
2000-04-21,4306.8466796875,4399.3904926394625,4249.896640947831,4313.965434529959,26425000,,4352.609967912947,0.004983431099946145,0.07052354994563528,0.990179839264006
2000-04-24,4128.876953125,4292.608280576509,4100.401939655173,4249.895760371767,27830000,1429.8599853515625,4239.72687639509,-0.041322512687034685,0.07062932222337708,0.9492631202935732
2000-04-25,4014.976806640625,4100.401845079787,3929.5517682014624,4000.7393002340978,34900000,1477.43994140625,4176.674874441965,-0.027586229325184397,0.06351852020196902,0.9230765301672146
2000-04-26,3986.501708984375,4171.5892883300785,3986.501708984375,4143.114276123047,39290000,1460.989990234375,4184.810546875,-0.007092219713238035,0.04362013654870185,0.9165298686031353
2000-04-27,3844.12744140625,4057.6900770399307,3844.12744140625,3929.5524956597224,54110000,1464.9200439453125,4119.724818638393,-0.03571408667836673,0.018907314092520177,0.8837968414325309
2000-04-28,4271.25390625,4342.441471354166,3886.8410546874998,3915.3160807291665,75530000,1452.4300537109375,4119.724818638393,0.11111142160456033,0.051909439111234794,0.9819967648937196
2000-05-01,4271.25390625,4271.25390625,4271.25390625,4271.25390625,0,1468.25,4117.691057477678,0.0,0.05190084759057992,0.9819967648937196
2000-05-02,4470.57763671875,4648.546491683669,4356.6775695412025,4413.627603129977,72335000,1446.2900390625,4141.081194196428,0.04666632676111471,0.05479466124040534,1.0278229468026074
2000-05-03,4399.38916015625,4456.339181646946,4335.3203859792175,4442.101676274272,26585000,1415.0999755859375,4179.725795200893,-0.015923775929490347,0.05185608686875754,1.0114561245025342
2000-05-04,4399.38916015625,4527.526708510316,4370.914149410903,4427.864170901598,26100000,1409.5699462890625,4234.641845703125,0.0,0.04949977242726314,1.0114561245025342
2000-05-05,4399.38916015625,4399.38916015625,4399.38916015625,4399.38916015625,0,1432.6300048828125,4293.625767299107,0.0,0.04906318120344938,1.0114561245025342
2000-05-08,4669.90380859375,4769.566389874714,4484.816157643388,4556.003715701219,52695000,1424.1700439453125,4411.593819754465,0.061489138284800404,0.04591851041347029,1.0736496900110788
2000-05-09,4669.90380859375,4669.90380859375,4669.90380859375,4669.90380859375,0,1412.1400146484375,4468.543805803572,0.0,0.028858812000915852,1.0736496900110788
2000-05-10,4520.40869140625,4548.883706785187,4463.458660648376,4499.0524298720475,27620000,1383.050048828125,4504.137346540178,-0.03201246177970363,0.03346384558103346,1.0392795203448084
2000-05-11,4520.40869140625,4520.40869140625,4520.40869140625,4520.40869140625,0,1407.81005859375,4511.256068638393,0.0,0.02896272983483056,1.0392795203448084
2000-05-12,4385.15087890625,4584.475918856534,4385.15087890625,4570.238416002942,47170000,1420.9599609375,4509.222028459822,-0.02992158933707445,0.03082473321446275,1.0081826253306194
2000-05-15,4584.4775390625,4648.546324546292,4427.864952324339,4477.696229922845,47120000,1452.3599853515625,4535.663225446428,0.04545491493008025,0.03530285236110547,1.0540094807990077
2000-05-16,4840.7529296875,4840.7529296875,4634.309054744945,4634.309054744945,39620000,1466.0400390625,4598.715192522322,0.055900675364069174,0.03965967490470537,1.1129293226158041
2000-05-17,4926.17822265625,5225.165918250993,4926.17822265625,4983.1282599123915,76235000,1447.800048828125,4635.325823102678,0.017647108664615274,0.03405214861021335,1.1325693073080418
2000-05-18,4840.7529296875,4983.128015854779,4755.3278779871325,4798.040403837316,36580000,1437.2099609375,4659.732840401785,-0.01734108858990646,0.03535015178979749,1.1129293226158041
2000-05-19,4911.94140625,4911.94140625,4698.378736413043,4798.04131567029,41450000,1406.949951171875,4715.666085379465,0.014706075190475731,0.031217456847788413,1.1292961449158774
2000-05-22,4748.2099609375,4862.110049955491,4712.616183119378,4783.803738755622,36385000,1400.719970703125,4748.209123883928,-0.03333334658759701,0.035643736859584996,1.0916529251173592
2000-05-23,4541.7646484375,4769.564756196121,4520.4083883351295,4627.189688846983,41290000,1373.8599853515625,4770.58251953125,-0.04347855596074757,0.03829145077131117,1.0441894323229304
2000-05-24,4413.626953125,4534.6457566784275,4214.3018649193555,4385.151940524193,72150000,1399.050048828125,4746.17529296875,-0.02821319580189674,0.03555402778089287,1.014729511414532
2000-05-25,4271.25390625,4541.766653645833,4221.422610677083,4506.17287109375,85965000,1381.52001953125,4664.818289620535,-0.032257607719699766,0.024258016016369174,0.9819967648937195
2000-05-26,3986.501708984375,4264.133078002929,3986.501708984375,4200.064300537109,67100000,1378.02001953125,4530.57878766741,-0.06666712012810938,0.02484205050238798,0.9165298686031351
2000-05-29,3886.840576171875,4043.4532001201924,3730.2279522235576,3744.4654634915864,67130000,,4394.305594308035,-0.024999646328482394,0.02438105200264527,0.8936169460385663
2000-05-30,3886.840576171875,3886.840576171875,3886.840576171875,3886.840576171875,0,1422.449951171875,4247.86261858259,0.0,0.020080072485582058,0.8936169460385663
2000-05-31,4385.15087890625,4477.694647454597,4242.775850370333,4271.250856077517,83935000,1420.5999755859375,4195.997035435268,0.12820446143051178,0.06400989935961802,1.0081826253306194
2000-06-01,4484.814453125,4563.120737227183,4356.676897321428,4413.626922123016,50230000,1448.81005859375,4187.861293247768,0.022727513139435773,0.06305915350273099,1.031096109194772
2000-06-02,4712.61572265625,4911.9408589619525,4634.309419107581,4762.447006732676,84385000,1477.260009765625,4230.573974609375,0.05079391174645331,0.06426282062956751,1.0834695139673225
2000-06-05,4798.04052734375,4968.890635142341,4755.328000394103,4926.178108192693,48010000,1467.6300048828125,4305.829206194197,0.01812683437709839,0.061350954381925955,1.1031093863996435
2000-06-06,4798.04052734375,4798.04052734375,4798.04052734375,4798.04052734375,0,1457.8399658203125,4421.763323102678,0.0,0.050104140899342765,1.1031093863996435
2000-06-07,4840.7529296875,4968.890507238051,4634.309054744945,4698.37784352022,53365000,1471.3599853515625,4558.036516462053,0.00890205118117171,0.04558003729856419,1.1129293226158041
2000-06-08,4648.5458984375,4954.6522899119445,4648.5458984375,4741.089691208844,58550000,1461.6700439453125,4666.8515625,-0.03970601971260035,0.052299950509203504,1.06873932899329
2000-06-09,4997.365234375,5011.6027421652425,4648.546293514067,4698.377570779915,63860000,1456.949951171875,4754.310756138393,0.07503837620593301,0.03668330095875182,1.148935792828365
2000-06-12,5118.38525390625,5182.454054024687,5004.485164806806,5125.504009474965,49515000,1446.0,4844.820870535715,0.024216765006247476,0.03671004468184116,1.1767593009305561
2000-06-13,5025.84130859375,5054.316330172185,4890.584956096184,5025.84130859375,42495000,1469.43994140625,4889.5673828125,-0.018080691609110966,0.03618988986844569,1.1554826789122778
2000-06-14,5438.72802734375,5438.72802734375,5047.1965594067,5146.859114881586,63020000,1470.5400390625,4981.094168526785,0.0821527568019309,0.04553404491135113,1.2504087664218018
2000-06-15,4983.1279296875,5381.7781640625,4983.1279296875,5381.7781640625,61225000,1478.72998046875,5007.535226004465,-0.08376960483511486,0.060037208112414475,1.145662518176284
2000-06-16,4798.04052734375,4954.653126159125,4776.684263868927,4911.940599209477,66455000,1464.4599609375,5001.433454241072,-0.03714281570839728,0.06227044740833,1.103109386399644
2000-06-19,4769.5654296875,4947.5342890041975,4662.7841140974815,4698.377885960821,53560000,1486.0,5018.721958705357,-0.005934734709715839,0.05990998741422029,1.0965627248355647
2000-06-20,5082.79052734375,5111.265544303659,4862.1091459044555,4940.415442544205,59790000,1475.949951171875,5030.925571986607,0.0656716219273612,0.05816977784451242,1.168575777520603
2000-06-21,5040.078125,5253.6407574152545,5032.959370586158,5196.690722104519,37585000,1479.1300048828125,5019.738839285715,-0.008403337126322907,0.05757196838239001,1.1587558413044423
2000-06-22,5011.60302734375,5175.3343762484465,4954.652992942117,5153.978113347835,33635000,1452.1800537109375,5017.704799107143,-0.005649733387069311,0.057139712314400896,1.152209179740363
2000-06-23,4983.1279296875,4990.246683872768,4883.46537109375,4968.890421316964,29215000,1441.47998046875,4952.619070870535,-0.005681834235650274,0.04461786472695263,1.1456625181762838
2000-06-26,5132.62255859375,5239.403887829404,4976.009942381458,5054.3162504876045,39980000,1455.31005859375,4973.975446428572,0.030000158738775262,0.03318672473593983,1.1800325755826373
2000-06-27,5203.81005859375,5296.353876325239,5118.3849960723755,5210.928813803865,45535000,1450.550048828125,5031.942522321428,0.013869615228341292,0.027599073209437303,1.196399173362877
2000-06-28,5353.30322265625,5367.5407312271445,5139.740594092836,5139.740594092836,47295000,1454.8199462890625,5115.333635602678,0.02872763655460897,0.02695070263436479,1.2307688939894803
2000-06-29,5331.94677734375,5509.9156283899365,5253.640482883428,5410.2530718040725,61120000,1442.3900146484375,5150.927385602678,-0.003989395785038874,0.01696644283176714,1.2258588697514416
2000-06-30,5253.64208984375,5367.542189352557,5189.573283870045,5296.354627159552,35250000,1454.5999755859375,5181.4365234375,-0.014685946947694317,0.01804767797685726,1.2078559714249115
2000-07-03,5339.06591796875,5374.659690755208,5282.115881510416,5296.3533906249995,25975000,1469.5400390625,5228.216936383928,0.016259925336394643,0.017566963430297598,1.227495619337399
2000-07-04,5232.28564453125,5424.492055963011,5232.28564453125,5410.254544005103,32810000,,5263.810895647322,-0.019999804287511913,0.0202232218676958,1.2029459471868726
2000-07-05,5289.234375,5353.303162853297,5232.284341352624,5260.759358176312,24895000,1446.22998046875,5286.184012276785,0.010884101965700665,0.01776797017083523,1.216038933535281
2000-07-06,5196.68896484375,5232.282724876926,5111.263940764126,5153.976452803939,60340000,1456.6700439453125,5285.166713169643,-0.01749693879962544,0.018911374053722448,1.1947619747372524
2000-07-07,5239.40283203125,5310.590370509935,5146.859032008959,5225.165324335513,40580000,1478.9000244140625,5268.895228794643,0.008219438853559469,0.014867629421309049,1.2045822477331631
2000-07-10,5410.2529296875,5431.609191252056,5274.996606445312,5296.352868009868,42505000,1475.6199951171875,5280.081821986607,0.03260869666515287,0.01999971602855335,1.2438621048577219
2000-07-11,5303.47216796875,5509.916051017199,5303.47216796875,5396.015977611158,34945000,1480.8800048828125,5287.200404575893,-0.019736741166538674,0.020788357870348488,1.219312320447279
2000-07-12,5438.72802734375,5452.965535268734,5310.590456018897,5353.302979793848,40140000,1492.9200439453125,5301.437848772322,0.02550326561378058,0.02212992070604082,1.250408766421801
2000-07-13,5524.1533203125,5609.578371657539,5388.896989016189,5481.440794639981,48805000,1495.8399658203125,5343.133231026785,0.015706851407032207,0.019996336611757082,1.2700487511140388
2000-07-14,5374.66064453125,5581.1045633278145,5367.541888710679,5538.392028404387,30425000,1509.97998046875,5355.336983816965,-0.02706164494594321,0.02384341065188146,1.2356791427473521
2000-07-17,5374.66064453125,5374.66064453125,5374.66064453125,5374.66064453125,0,1510.489990234375,5380.761509486607,0.0,0.02225785519289429,1.2356791427473521
2000-07-18,5310.58984375,5424.4898940180965,5296.352337466488,5374.658622025804,19605000,1493.739990234375,5390.931082589285,-0.011920901619424606,0.023064610332569017,1.220948733253486
2000-07-19,5310.58984375,5424.4898940180965,5296.352337466488,5374.658622025804,19605000,1481.9599609375,5376.693498883928,0.0,0.01878521292131501,1.220948733253486
2000-07-20,4911.94140625,5061.435275135869,4869.228872282609,5025.84149682971,40315000,1495.5699462890625,5320.760532924107,-0.0750666967755318,0.033288229099102985,1.129296144915877
2000-07-21,4926.17822265625,5018.7220331974795,4812.278148143966,4954.653241284321,48395000,1480.18994140625,5247.539132254465,0.0028984092497794656,0.03017501894986648,1.1325693073080414
2000-07-24,4541.7646484375,4798.039769665948,4527.527141702586,4726.8522359913795,49015000,1464.2900390625,5107.197893415178,-0.0780348490947349,0.03534179800959805,1.04418943232293
2000-07-25,4470.57763671875,4556.002687101911,4356.6775695412025,4491.93389931454,56735000,1474.469970703125,4978.043178013393,-0.015673866267649994,0.035601057671066534,1.027822946802607
2000-07-26,4662.78369140625,4684.139952588263,4527.527370586832,4556.002385496184,54745000,1452.4200439453125,4876.346470424107,0.04299356152744793,0.043537419919733436,1.0720127159052877
2000-07-27,4434.9853515625,4527.529187148876,4342.441515976124,4427.866594978933,43540000,1449.6199951171875,4751.260114397322,-0.048854580207868925,0.04472194220543673,1.0196399846922375
2000-07-28,4079.045654296875,4207.183214117719,4064.8081476501147,4128.876927560536,83035000,1419.8900146484375,4575.325230189732,-0.08025724304596027,0.04758028275797692,0.9378064906214134
2000-07-31,4200.064453125,4207.183206435381,3950.908087261653,4079.045646848517,46615000,1430.8299560546875,4473.628522600447,0.029668409987184896,0.04966928659838121,0.9656297180738126
2000-08-01,4427.86572265625,4463.459498561847,4178.709291317072,4242.778087947147,53120000,1438.0999755859375,4402.441022600447,0.05423756517873368,0.05703664271098249,1.0180031228463633
2000-08-02,4321.08447265625,4392.272025747787,4221.4218983281,4342.440738583711,37190000,1438.699951171875,4370.915283203125,-0.024115738075260018,0.05012249269616791,0.9934532261760036
2000-08-03,4292.609375,4399.390702736318,4249.896843905472,4399.390702736318,27815000,1452.56005859375,4345.491245814732,-0.006589803517251247,0.049947582744966065,0.9869065646119244
2000-08-04,4214.30224609375,4278.371030240445,4164.470969535209,4221.420999887828,23605000,1462.9300537109375,4281.422467912947,-0.01824231418826694,0.04535284320476676,0.9689031049858104
2000-08-07,3972.264404296875,4107.520719138524,3972.264404296875,4086.1644589003695,28765000,1479.3199462890625,4215.319475446428,-0.05743248292673375,0.046568473348083485,0.9132565939510535
2000-08-08,3972.264404296875,4093.283212313088,3965.1456508841566,4029.214431598622,33475000,1482.800048828125,4200.065011160715,0.0,0.03652861382170493,0.9132565939510535
2000-08-09,4271.25390625,4299.728932291667,4043.4536979166664,4043.4536979166664,39570000,1472.8699951171875,4210.234933035715,0.07526928510340403,0.04616463317135898,0.981996764893719
2000-08-10,4385.15087890625,4385.15087890625,4171.588336102374,4271.250856077517,40830000,1460.25,4204.1328125,0.026665933507157735,0.04209113330549168,1.008182625330619
2000-08-11,4242.77783203125,4321.084134300283,4185.8277940174075,4271.252851038171,33840000,1471.8399658203125,4192.946149553572,-0.032467080564970385,0.04297664765780664,0.9754498788098064
2000-08-14,4285.490234375,4385.152797965116,4271.252725290698,4313.965252543605,23730000,1491.56005859375,4191.929129464285,0.010067084357160638,0.043129916021987125,0.9852698150259668
2000-08-15,4285.490234375,4285.490234375,4285.490234375,4285.490234375,0,1484.4300537109375,4202.098842075893,0.0,0.042349133672234,0.9852698150259668
2000-08-16,4570.2392578125,4648.545537930782,4506.170483170269,4627.189279716706,51915000,1479.8499755859375,4287.523821149553,0.06644491245212891,0.038519706937369,1.0507359816270925
